metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
iteration_duration,1735826055,397.868200,,,,,,,,,default,,,,,,,
iterations,1735826055,1.000000,,,,,,,,,default,,,,,,,
group_duration,1735826055,423.285000,,,,,::postalDetail,,,,default,,,,,,,
data_sent,1735826055,36.000000,,,,,,,,,default,,,,,,,
data_received,1735826055,1513.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735826055,423.431600,,,,,,,,,default,,,,,,,
iterations,1735826055,1.000000,,,,,,,,,default,,,,,,,
group_duration,1735826055,406.082900,,,,,::postalList,,,,default,,,,,,,
data_sent,1735826055,157.000000,,,,,,,,,default,,,,,,,
data_received,1735826055,30181.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735826055,406.082900,,,,,,,,,default,,,,,,,
iterations,1735826055,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1735826055,1.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,,
http_req_duration,1735826055,122.116700,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,,
http_req_blocked,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,,
http_req_connecting,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,,
http_req_tls_handshaking,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,,
http_req_sending,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,,
http_req_waiting,1735826055,122.116700,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,,
http_req_receiving,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,,
http_req_failed,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,,
checks,1735826055,1.000000,status is 200,,,,::postalDetail,,,,default,,,,,,,
group_duration,1735826055,433.486600,,,,,::postalDetail,,,,default,,,,,,,
data_sent,1735826055,49.000000,,,,,,,,,default,,,,,,,
data_received,1735826055,1454.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735826055,433.486600,,,,,,,,,default,,,,,,,
iterations,1735826055,1.000000,,,,,,,,,default,,,,,,,
group_duration,1735826055,420.437300,,,,,::postalDetail,,,,default,,,,,,,
data_sent,1735826055,49.000000,,,,,,,,,default,,,,,,,
data_received,1735826055,1451.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735826055,420.437300,,,,,,,,,default,,,,,,,
iterations,1735826055,1.000000,,,,,,,,,default,,,,,,,
group_duration,1735826055,422.907100,,,,,::postalListMunicipality,,,,default,,,,,,,
data_sent,1735826055,114.000000,,,,,,,,,default,,,,,,,
data_received,1735826055,5068.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735826055,422.907100,,,,,,,,,default,,,,,,,
iterations,1735826055,1.000000,,,,,,,,,default,,,,,,,
group_duration,1735826055,407.071900,,,,,::postalDetail,,,,default,,,,,,,
data_sent,1735826055,49.000000,,,,,,,,,default,,,,,,,
data_received,1735826055,1512.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735826055,407.071900,,,,,,,,,default,,,,,,,
iterations,1735826055,1.000000,,,,,,,,,default,,,,,,,
group_duration,1735826055,410.578000,,,,,::postalDetail,,,,default,,,,,,,
data_sent,1735826055,36.000000,,,,,,,,,default,,,,,,,
data_received,1735826055,1456.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735826055,410.578000,,,,,,,,,default,,,,,,,
iterations,1735826055,1.000000,,,,,,,,,default,,,,,,,
group_duration,1735826055,448.839500,,,,,::postalDetail,,,,default,,,,,,,
data_sent,1735826055,49.000000,,,,,,,,,default,,,,,,,
data_received,1735826055,1451.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735826055,448.839500,,,,,,,,,default,,,,,,,
iterations,1735826055,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1735826055,1.000000,,,,true,::postalList,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=955&limit=158,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=955&limit=158,,
http_req_duration,1735826055,134.312900,,,,true,::postalList,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=955&limit=158,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=955&limit=158,,
http_req_blocked,1735826055,0.000000,,,,true,::postalList,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=955&limit=158,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=955&limit=158,,
http_req_connecting,1735826055,0.000000,,,,true,::postalList,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=955&limit=158,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=955&limit=158,,
http_req_tls_handshaking,1735826055,0.000000,,,,true,::postalList,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=955&limit=158,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=955&limit=158,,
http_req_sending,1735826055,0.000000,,,,true,::postalList,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=955&limit=158,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=955&limit=158,,
http_req_waiting,1735826055,109.418500,,,,true,::postalList,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=955&limit=158,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=955&limit=158,,
http_req_receiving,1735826055,24.894400,,,,true,::postalList,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=955&limit=158,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=955&limit=158,,
http_req_failed,1735826055,0.000000,,,,true,::postalList,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=955&limit=158,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=955&limit=158,,
checks,1735826055,1.000000,status is 200,,,,::postalList,,,,default,,,,,,,
http_reqs,1735826055,1.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,,
http_req_duration,1735826055,97.100100,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,,
http_req_blocked,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,,
http_req_connecting,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,,
http_req_tls_handshaking,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,,
http_req_sending,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,,
http_req_waiting,1735826055,97.042100,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,,
http_req_receiving,1735826055,0.058000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,,
http_req_failed,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,,
checks,1735826055,1.000000,status is 200,,,,::postalDetail,,,,default,,,,,,,
group_duration,1735826055,419.303200,,,,,::postalDetail,,,,default,,,,,,,
data_sent,1735826055,36.000000,,,,,,,,,default,,,,,,,
data_received,1735826055,1513.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735826055,419.303200,,,,,,,,,default,,,,,,,
iterations,1735826055,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1735826055,1.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,,
http_req_duration,1735826055,161.287200,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,,
http_req_blocked,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,,
http_req_connecting,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,,
http_req_tls_handshaking,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,,
http_req_sending,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,,
http_req_waiting,1735826055,160.565200,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,,
http_req_receiving,1735826055,0.722000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,,
http_req_failed,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,,
checks,1735826055,1.000000,status is 200,,,,::postalDetail,,,,default,,,,,,,
http_reqs,1735826055,1.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,,
http_req_duration,1735826055,110.598700,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,,
http_req_blocked,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,,
http_req_connecting,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,,
http_req_tls_handshaking,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,,
http_req_sending,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,,
http_req_waiting,1735826055,110.271700,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,,
http_req_receiving,1735826055,0.327000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,,
http_req_failed,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9000,,
checks,1735826055,1.000000,status is 200,,,,::postalDetail,,,,default,,,,,,,
http_reqs,1735826055,1.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_duration,1735826055,114.727300,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_blocked,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_connecting,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_tls_handshaking,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_sending,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_waiting,1735826055,114.727300,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_receiving,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_failed,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
checks,1735826055,1.000000,status is 200,,,,::postalDetail,,,,default,,,,,,,
http_reqs,1735826055,1.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_duration,1735826055,172.776400,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_blocked,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_connecting,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_tls_handshaking,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_sending,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_waiting,1735826055,172.776400,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_receiving,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_failed,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_reqs,1735826055,1.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_duration,1735826055,124.909700,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_blocked,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_connecting,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_tls_handshaking,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_sending,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_waiting,1735826055,124.909700,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_receiving,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_failed,1735826055,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
checks,1735826055,1.000000,status is 200,,,,::postalDetail,,,,default,,,,,,,
checks,1735826055,1.000000,status is 200,,,,::postalDetail,,,,default,,,,,,,
http_reqs,1735826056,1.000000,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Brügge&limit=405,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Brügge&limit=405,,
http_req_duration,1735826056,157.677500,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Brügge&limit=405,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Brügge&limit=405,,
http_req_blocked,1735826056,0.000000,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Brügge&limit=405,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Brügge&limit=405,,
http_req_connecting,1735826056,0.000000,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Brügge&limit=405,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Brügge&limit=405,,
http_req_tls_handshaking,1735826056,0.000000,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Brügge&limit=405,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Brügge&limit=405,,
http_req_sending,1735826056,0.000000,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Brügge&limit=405,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Brügge&limit=405,,
http_req_waiting,1735826056,156.957700,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Brügge&limit=405,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Brügge&limit=405,,
http_req_receiving,1735826056,0.719800,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Brügge&limit=405,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Brügge&limit=405,,
http_req_failed,1735826056,0.000000,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Brügge&limit=405,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Brügge&limit=405,,
checks,1735826056,1.000000,status is 200,,,,::postalListMunicipality,,,,default,,,,,,,
http_reqs,1735826056,1.000000,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Deinze&limit=471,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Deinze&limit=471,,
http_req_duration,1735826056,123.691600,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Deinze&limit=471,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Deinze&limit=471,,
http_req_blocked,1735826056,0.000000,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Deinze&limit=471,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Deinze&limit=471,,
http_req_connecting,1735826056,0.000000,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Deinze&limit=471,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Deinze&limit=471,,
http_req_tls_handshaking,1735826056,0.000000,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Deinze&limit=471,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Deinze&limit=471,,
http_req_sending,1735826056,0.000000,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Deinze&limit=471,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Deinze&limit=471,,
http_req_waiting,1735826056,122.777700,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Deinze&limit=471,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Deinze&limit=471,,
http_req_receiving,1735826056,0.913900,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Deinze&limit=471,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Deinze&limit=471,,
http_req_failed,1735826056,0.000000,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Deinze&limit=471,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Deinze&limit=471,,
checks,1735826056,1.000000,status is 200,,,,::postalListMunicipality,,,,default,,,,,,,
vus,1735826056,10.000000,,,,,,,,,,,,,,,,
vus_max,1735826056,10.000000,,,,,,,,,,,,,,,,
group_duration,1735826056,422.386800,,,,,::postalDetail,,,,default,,,,,,,
data_sent,1735826056,84.000000,,,,,,,,,default,,,,,,,
data_received,1735826056,1460.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735826056,422.386800,,,,,,,,,default,,,,,,,
iterations,1735826056,1.000000,,,,,,,,,default,,,,,,,
